time,connect,request 
0,0.681,8.67 
10,0.681,8.67 
20,0.681,8.67 
30,0.681,8.67 
40,0.681,7.078 
50,0.681,6.539 
60,0.681,6.539 
70,0.681,6.539 
80,0.662,6.539 
90,0.661,6.539 
100,0.661,0.376 
110,0.661,0.375 
120,0.589,0.375 
130,0.589,0.363 
140,0.589,0.363 
150,0.589,0.363 
160,0.589,0.363 
170,0.589,0.363 
180,0.589,0.363 
190,0.565,0.363 
200,0.565,0.363 
210,0.565,0.363 
220,0.565,0.359 
230,0.565,0.359 
240,0.565,0.359 
250,0.563,0.359 
260,0.563,0.359 
270,0.563,0.351 
280,0.563,0.351 
290,0.523,0.351 
300,0.523,0.351 
310,0.476,0.348 
320,0.476,0.348 
330,0.476,0.339 
340,0.476,0.339 
350,0.476,0.339 
360,0.476,0.339 
370,0.476,0.339 
380,0.476,0.339 
390,0.476,0.339 
400,0.476,0.339 
410,0.476,0.339 
420,0.476,0.339 
430,0.476,0.339 
440,0.476,0.339 
450,0.476,0.339 
