time,page 
0,390.573 
10,390.573 
20,390.573 
30,390.573 
40,390.573 
50,390.573 
60,414.644 
70,2104.517 
80,2245.618 
90,3649.997 
100,8289.177 
110,8437.895 
120,8437.895 
130,8437.895 
140,8437.895 
150,19808.696 
160,19808.696 
170,19808.696 
180,19808.696 
190,19808.696 
200,19808.696 
210,19808.696 
220,19808.696 
230,19808.696 
240,19808.696 
250,19808.696 
260,19808.696 
270,19808.696 
280,19808.696 
290,19808.696 
300,19808.696 
310,19808.696 
320,28434.608 
330,40528.788 
340,46205.107 
350,55553.187 
360,64755.449 
370,66724.601 
380,66724.601 
390,66724.601 
400,66724.601 
410,66724.601 
420,66724.601 
430,66724.601 
440,66724.601 
450,66724.601 
