time,connect,request 
0,240.159,257.386 
10,240.159,257.386 
20,240.159,257.386 
30,240.159,257.386 
40,240.159,257.386 
50,240.159,257.386 
60,240.159,257.386 
70,240.159,257.386 
80,240.159,257.386 
90,240.159,257.386 
100,240.159,257.386 
110,240.159,257.386 
120,240.159,257.386 
130,240.159,257.386 
140,240.159,257.386 
150,240.159,257.386 
160,240.159,257.386 
170,240.159,257.386 
180,240.159,257.386 
190,240.159,289.558 
200,253.274,1169.56 
210,253.274,1169.56 
220,253.274,1323.15 
230,253.274,1393.804 
240,253.274,1393.804 
250,253.274,1441.381 
260,253.274,1441.381 
270,253.274,1441.381 
280,253.274,1441.381 
290,253.274,1441.381 
300,253.274,1515.035 
310,253.274,1515.035 
320,253.274,1701.274 
330,253.274,1701.274 
340,253.274,1701.274 
350,253.274,1701.274 
360,253.274,1701.274 
370,253.274,1701.274 
380,253.274,1701.274 
390,253.274,1701.274 
400,253.274,1701.274 
407,253.274,1701.274 
