time,502,200,500,302 
230,30,13041,3,7978 
240,73,14016,5,8615 
250,234,15018,9,9217 
260,386,15986,16,9844 
270,675,16961,26,10462 
280,940,17921,52,11086 
290,1317,18887,74,11713 
300,1822,19830,104,12334 
310,2424,20755,142,12972 
320,2932,21639,208,13602 
330,3044,22563,307,13969 
340,3044,23327,415,14231 
350,3044,24058,514,14482 
360,3044,24541,574,14731 
370,3044,24780,633,15017 
380,3044,25023,699,15315 
390,3044,25237,763,15624 
400,3044,25345,773,15902 
407,3044,25345,773,16020 
