time,connect,request 
0,1.196,11.342 
10,1.165,11.342 
20,1.165,10.211 
30,1.123,10.211 
40,1.123,9.05 
50,1.117,8.386 
60,1.117,7.87 
70,1.117,6.943 
80,1.117,6.943 
90,1.117,6.943 
100,1.117,6.943 
110,1.111,6.943 
120,1.084,6.943 
130,0.986,6.943 
140,0.986,6.943 
150,0.986,6.943 
160,0.986,6.943 
170,0.986,6.943 
180,0.986,6.943 
190,0.986,6.943 
200,0.986,6.943 
210,0.986,6.943 
220,0.979,6.943 
230,0.963,0.873 
240,0.963,0.863 
250,0.963,0.838 
260,0.963,0.838 
270,0.963,0.838 
280,0.963,0.837 
290,0.963,0.835 
300,0.963,0.802 
310,0.963,0.802 
320,0.963,0.802 
330,0.963,0.802 
340,0.963,0.802 
350,0.963,0.802 
360,0.963,0.802 
370,0.963,0.802 
380,0.963,0.802 
390,0.963,0.802 
400,0.963,0.802 
407,0.963,0.802 
