time,502,200,500,302 
200,8.4,58.5,,19.9 
210,48.3,52.5,0.2,15.6 
220,74.2,53.3,0.4,16.1 
230,77.3,46.3,0.4,15.2 
240,42,47.4,2.7,7.9 
250,80.9,37.1,2.6,5.5 
260,75.1,35.8,2.2,5.9 
270,68.3,36,1.2,6.1 
280,30,29.5,2.1,9.5 
290,6.2,31.3,5.3,12.3 
300,34,27.8,5.3,12.7 
310,41.7,26,2.2,14 
320,14.1,21.1,0,12.2 
330,0,23.6,0,10.5 
333,0,0,0,0 
