time,page 
0,44.72168197373619 
10,30.728515644968198 
20,19.728673290986528 
30,142.93074430167277 
40,189.22977042194535 
50,168.5232769749225 
60,196.36045979971382 
70,188.3510414697228 
80,210.9691646637853 
90,218.8220795618094 
100,233.7594821845539 
110,245.5214717884393 
120,282.72052712879 
130,269.4018380743035 
140,360.34448771911303 
150,335.0649412444077 
160,652.6249100612332 
170,725.6751917691131 
180,635.5286584400825 
190,937.9040436257307 
200,1549.3371090885391 
210,3028.317135003686 
220,3111.38924386981 
230,3280.757912981993 
240,3918.208846266884 
250,4362.996023800409 
260,5495.431788482034 
270,6076.869659079942 
280,6915.7239994026 
290,6574.936795698411 
300,5566.4898506581185 
310,6455.9236457355055 
320,7904.166878846558 
330,2767.0301923497814 
333,0 
