time,session 
30,35591.91 
40,35608.79816666667 
50,35585.5044 
60,35558.698 
70,35551.26235714286 
80,52761.15138095237 
90,45269.58757142858 
100,43830.62877272727 
110,47655.92366666666 
120,49458.72036111111 
130,48110.637350000005 
140,50009.237647058806 
150,55035.38161702128 
160,56403.018346153855 
170,51371.554455882346 
180,51781.659478260866 
190,55926.2853230769 
200,53447.92180327869 
210,54967.48201709402 
220,54095.46987586208 
230,59279.69104379559 
240,58999.015459677415 
250,55005.04703499999 
260,62096.318890625 
270,62026.04640740742 
280,72139.59352941175 
290,78775.96126041663 
300,92188.43512 
310,91867.5765890411 
320,95524.82691463413 
330,100876.78936800003 
333,0 
