time,recvpackets@tsung_controller@ip-172-31-23-21 
10,127 
20,49.0 
30,105.0 
40,165.0 
50,336.0 
60,344.0 
70,517.0 
80,691.0 
90,921.0 
100,618.0 
110,1045.0 
120,1222.0 
130,1332.0 
140,1731.0 
150,2132.0 
160,1978.0 
170,2684.0 
180,3099.0 
190,3120.0 
200,3560.0 
210,3648.0 
220,4122.0 
230,4991.0 
240,4830.0 
250,3143.0 
260,3196.0 
270,2966.0 
280,2755.0 
290,2443.0 
300,2595.0 
310,2775.0 
320,2153.0 
330,1327.0 
333,1018.0 
