time,freemem@tsung_controller@ip-172-31-27-7 
0,3514.9609375 
10,3515.91015625 
20,3515.91015625 
30,3516.78515625 
40,3516.78515625 
50,3516.78515625 
60,3516.78515625 
70,3516.78515625 
80,3516.78515625 
90,3516.78515625 
100,3516.78515625 
110,3516.78515625 
120,3516.78515625 
130,3516.78515625 
140,3516.78515625 
150,3516.78515625 
160,3516.78515625 
170,3516.78515625 
180,3516.78515625 
190,3516.78515625 
200,3516.78515625 
210,3516.78515625 
220,3516.78515625 
230,3516.78515625 
240,3516.78515625 
250,3516.78515625 
260,3516.78515625 
270,3516.78515625 
280,3516.78515625 
290,3516.78515625 
300,3516.78515625 
310,3516.78515625 
320,3516.78515625 
324,3516.78515625 
