time,page 
0,15.852 
10,15.811 
20,15.811 
30,15.811 
40,15.811 
50,15.811 
60,15.811 
70,15.811 
80,15.811 
90,15.811 
100,15.811 
110,2.128 
120,0.73 
130,0.527 
140,0.495 
150,0.466 
160,0.466 
170,0.466 
180,0.466 
190,0.466 
200,0.466 
210,0.466 
220,0.466 
230,0.466 
240,0.466 
250,0.466 
260,0.466 
270,0.466 
280,0.466 
290,0.466 
300,0.466 
310,0.466 
320,0.466 
324,0.466 
