time,size_sent,size_rcv 
0,4.50625,4.221875 
10,16.47734375,16.3375 
20,22.0296875,21.8515625 
30,60.14375,59.01875 
40,110.603125,104.81328125 
50,169.68515625,171.26796875 
60,237.0734375,215.70078125 
70,306.2015625,286.1 
80,393.496875,377.840625 
90,492.64375,515.24140625 
100,599.878125,709.5390625 
110,710.8828125,883.4875 
120,813.36796875,1096.95078125 
130,973.50625,1341.36875 
140,1110.27578125,1572.36953125 
150,1243.21328125,1820.728125 
160,1359.94140625,2017.3984375 
170,1482.215625,2243.7015625 
180,1608.93046875,2484.753125 
190,1736.6640625,2740.3671875 
200,1839.2515625,2952.79453125 
210,1937.95703125,3168.06953125 
220,2008.15546875,3349.17421875 
230,2073.4,3514.2375 
240,2119.70078125,3662.4078125 
250,2163.31875,3804.99609375 
260,2201.45,3915.3828125 
270,2235.65625,4025.41171875 
280,2277.8,4164.734375 
290,2311.79765625,4275.3828125 
300,2335.1453125,4355.54921875 
310,2349.67421875,4396.9453125 
320,2364.096875,4425.271875 
324,2366.48515625,4430.3578125 
