time,page 
0,169.495 
10,169.495 
20,190.322 
30,659.657 
40,7888.033 
50,13786.342 
60,19110.825 
70,25547.933 
80,25547.933 
90,33579.2 
100,42208.661 
110,54120.532 
120,56358.225 
130,56358.225 
140,63510.786 
150,73804.752 
160,78099.754 
170,85535.274 
180,85535.274 
190,95978.148 
200,95978.148 
210,100546.179 
220,100546.179 
230,100546.179 
240,112691.897 
250,112691.897 
260,112691.897 
270,112691.897 
280,112691.897 
290,117745.399 
300,117745.399 
310,117745.399 
320,117745.399 
324,117745.399 
