time,session 
40,430.8084999999992 
50,634.9641165150649 
60,1405.6034999999993 
70,4530.593171416741 
80,0 
90,3448.392487908763 
100,8969.954258142789 
110,13133.690372501773 
120,16134.800607982428 
130,17426.197622790896 
140,22179.77898823702 
150,22969.208562842865 
160,26613.71747515407 
170,22499.086884529584 
180,29643.191065139687 
190,28302.023951714003 
200,29993.75748314716 
210,30135.89432954808 
220,29408.17216395155 
230,28286.415792847638 
240,20074.883667108064 
250,18281.923260621574 
260,18047.410803604947 
270,23680.889626310185 
280,19034.445242766375 
290,16916.74998000511 
300,17945.916794271074 
310,16612.34841267646 
320,9409.512436054574 
324,0 
