time,page 
0,45.6325 
10,52.25966666666667 
20,60.04585714285714 
30,130.51344117647056 
40,1600.8637812500003 
50,2145.636075471699 
60,2630.19035483871 
70,4178.315545454543 
80,7644.818926829268 
90,10778.155704918034 
100,14631.940515625 
110,14965.10242424242 
120,17302.75319047619 
130,14517.440174603169 
140,15508.14270547945 
150,14246.067677777783 
160,18416.477777777778 
170,15576.854335766426 
180,19535.376423611106 
190,19953.203471698103 
200,17114.354958677675 
210,20895.237715909097 
220,28535.37643548387 
230,35965.203236842106 
240,44984.22222222222 
250,46368.82943333333 
260,61256.53712500001 
270,76196.47403703706 
280,74917.92324074077 
290,75586.00221428576 
300,75312.0847368421 
310,70953.05913636362 
320,65341.17999999999 
324,55524.232333333326 
