time,size_sent,size_rcv 
0,82.7296875,82.95703125 
10,95.971875,94.709375 
20,86.9015625,87.075 
30,153.8921875,160.428125 
40,213.54921875,217.13046875 
50,229.78671875,231.8890625 
60,244.68046875,251.453125 
70,354.4984375,391.94375 
80,361.728125,367.4953125 
90,444.35703125,444.6390625 
100,465.0234375,478.7703125 
110,462.71875,469.08359375 
120,568.628125,587.12734375 
130,581.075,595.3140625 
140,591.89140625,601.57109375 
150,659.81875,654.82421875 
160,696.0890625,730.74296875 
170,749.76875,751.59375 
180,780.0078125,777.89765625 
190,800.70625,830.77734375 
200,875.66328125,878.590625 
210,871.775,873.7828125 
220,961.6375,998.53046875 
230,959.5421875,969.171875 
240,1100.184375,1116.8296875 
250,1142.16171875,1160.01328125 
260,1079.29296875,1084.9875 
270,1163.6765625,1182.21328125 
280,1229.3875,1246.3140625 
290,1201.33359375,1223.3984375 
300,1256.88125,1178.209375 
310,1318.66015625,1319.81640625 
320,1375.4140625,1282.43046875 
330,980.58515625,1113.65234375 
340,910.24765625,970.71796875 
350,842.765625,843.25234375 
360,606.7265625,447.1140625 
370,397.83828125,178.45546875 
380,377.7,200.67265625 
390,410.06640625,233.3125 
400,295.16484375,88.8890625 
405,79.8609375,10.10625 
