time,502,200,500,302 
310,17.1,125.2,0.2,69.8 
320,36.2,118.8,0.3,71.9 
330,0.6,107.2,0,37.1 
340,0,89.6,2.8,28.4 
350,0,82,5.3,26.6 
360,0,47.7,0.1,28 
370,0,22.8,0,26.5 
380,0,23.8,2.2,22.6 
390,0,25.9,3.5,26 
400,0,9.8,0,29.4 
405,0,0,0,9.8 
