time,session 
30,35231.901 
40,35356.164 
50,35356.164 
60,35356.164 
70,35468.322 
80,80332.079 
90,80332.079 
100,80332.079 
110,80332.079 
120,80332.079 
130,80332.079 
140,80338.625 
150,80339.271 
160,80339.271 
170,80339.271 
180,80339.271 
190,80339.271 
200,80339.271 
210,80339.271 
220,80438.246 
230,80444.517 
240,80444.517 
250,80444.517 
260,80444.517 
270,80444.517 
280,80611.912 
290,81352.919 
300,81352.919 
310,82210.552 
320,82878.521 
330,82878.521 
340,82878.521 
350,82878.521 
360,82878.521 
370,82878.521 
380,82878.521 
390,84144.323 
400,84272.551 
405,84272.551 
