time,page 
0,210.078 
10,210.078 
20,210.078 
30,410.96 
40,410.96 
50,410.96 
60,410.96 
70,410.96 
80,410.96 
90,410.96 
100,410.96 
110,410.96 
120,410.96 
130,410.96 
140,410.96 
150,410.96 
160,410.96 
170,410.96 
180,410.96 
190,410.96 
200,410.96 
210,719.107 
220,719.107 
230,719.107 
240,719.107 
250,719.107 
260,719.107 
270,719.107 
280,1195.617 
290,1195.617 
300,2317.055 
310,4105.497 
320,4246.534 
330,4246.534 
340,4246.534 
350,4246.534 
360,4246.534 
370,4246.534 
380,4246.534 
390,4246.534 
400,4246.534 
405,4246.534 
