time,freemem@tsung_controller@ip-172-31-19-35 
0,3515.50390625 
10,3514.43359375 
20,3511.62109375 
30,3509.5546875 
40,3498.58984375 
50,3491.1328125 
60,3489.4296875 
70,3482.8046875 
80,3473.50390625 
90,3472.51171875 
100,3469.52734375 
110,3467.75390625 
120,3466.9609375 
130,3450.0390625 
140,3447.42578125 
150,3446.0546875 
160,3444.984375 
170,3443.6484375 
180,3442.43359375 
190,3427.984375 
200,3426.85546875 
210,3425.6484375 
220,3407.93359375 
230,3406.375 
240,3405.2265625 
250,3402.37890625 
260,3400.62890625 
270,3398.546875 
280,3382.0859375 
290,3380.3828125 
300,3363.6484375 
310,3347.609375 
320,3317.92578125 
330,3313.5703125 
340,3312.67578125 
350,3312.06640625 
360,3312.06640625 
370,3311.8359375 
380,3311.8359375 
390,3311.8359375 
400,3311.8359375 
405,3311.8359375 
