time,freemem@tsung_controller@ip-172-31-19-35 
0,3515.50390625 
10,3515.50390625 
20,3515.50390625 
30,3515.50390625 
40,3515.50390625 
50,3515.50390625 
60,3515.50390625 
70,3515.50390625 
80,3515.50390625 
90,3515.50390625 
100,3515.50390625 
110,3515.50390625 
120,3515.50390625 
130,3515.50390625 
140,3515.50390625 
150,3515.50390625 
160,3515.50390625 
170,3515.50390625 
180,3515.50390625 
190,3515.50390625 
200,3515.50390625 
210,3515.50390625 
220,3515.50390625 
230,3515.50390625 
240,3515.50390625 
250,3515.50390625 
260,3515.50390625 
270,3515.50390625 
280,3515.50390625 
290,3515.50390625 
300,3515.50390625 
310,3515.50390625 
320,3515.50390625 
330,3515.50390625 
340,3515.50390625 
350,3515.50390625 
360,3515.50390625 
370,3515.50390625 
380,3515.50390625 
390,3515.50390625 
400,3515.50390625 
405,3515.50390625 
