time,session 
30,35637.65375 
40,35567.028750000005 
50,35564.87466666667 
60,35573.53599999999 
70,35601.20884615385 
80,47907.02263636363 
90,53615.65260000001 
100,51117.05888571429 
110,52165.67530000001 
120,50257.87160377358 
130,52926.50317647058 
140,47926.68081081082 
150,54475.67866071431 
160,55130.62437037036 
170,54126.28255319149 
180,54951.6706984127 
190,59384.85153623189 
200,58299.15685526316 
210,56032.57380172417 
220,57929.37670707071 
230,55062.43435507245 
240,56566.30339436619 
250,55502.9502808989 
260,59628.29592346939 
270,60926.73440865388 
280,70271.70871666666 
290,82946.18938793102 
300,93800.18932558139 
310,94063.31953389829 
320,94892.5206451613 
