time,connect,request 
0,13.007,168.552 
10,13.007,168.552 
20,13.007,168.552 
30,13.007,334.363 
40,13.007,334.363 
50,13.007,334.363 
60,13.007,334.363 
70,13.007,391.274 
80,13.007,421.337 
90,13.007,421.337 
100,13.007,442.197 
110,13.007,473.061 
120,13.007,606.114 
130,13.007,606.114 
140,13.007,606.114 
150,13.007,676.175 
160,14.027,859.287 
170,14.027,859.287 
180,22.553,1215.856 
190,22.553,1786.091 
200,22.553,2355.798 
210,22.553,3119.751 
220,22.553,3119.751 
230,22.553,3119.751 
240,23.494,3119.751 
250,23.494,4228.048 
260,23.494,4228.048 
270,23.494,4228.048 
280,23.494,4438.937 
290,23.494,4438.937 
300,23.494,4438.937 
310,23.494,4438.937 
320,23.494,4725.451 
