time,size_sent,size_rcv 
0,10.54375,10.725 
10,7.23125,7.2875 
20,21.1546875,21.45 
30,38.47109375,39.5578125 
40,48.4375,48.21796875 
50,46.2546875,48.4640625 
60,58.1859375,60.65546875 
70,109.21953125,112.2328125 
80,144.87265625,150.7578125 
90,101.46796875,112.24375 
100,227.7984375,239.5390625 
110,209.14296875,226 
120,324.96328125,336.35703125 
130,219.30703125,223.65625 
140,264.21484375,283.70625 
150,341.503125,363.70859375 
160,372.55078125,389.9984375 
170,419.54765625,425.20390625 
180,477.72734375,485.2640625 
190,549.1546875,555.71640625 
200,644.55234375,568.26640625 
210,704.79609375,600.40390625 
220,624.45078125,542.55 
230,813.675,705.30390625 
240,759.88203125,622.9609375 
250,763.97578125,518.13984375 
260,718.003125,547.4375 
270,741.621875,529.5015625 
280,492.35078125,390.30625 
290,438.74765625,423.66796875 
300,442.43203125,399.3734375 
310,414.72890625,346.6125 
320,325.825,235.77578125 
