time,freemem@tsung_controller@ip-172-31-31-18 
0,3519.4765625 
10,3519.4765625 
20,3519.4765625 
30,3519.4765625 
40,3519.4765625 
50,3519.4765625 
60,3519.4765625 
70,3519.4765625 
80,3519.4765625 
90,3519.4765625 
100,3519.4765625 
110,3519.4765625 
120,3519.4765625 
130,3519.4765625 
140,3519.4765625 
150,3519.4765625 
160,3519.4765625 
170,3519.4765625 
180,3519.4765625 
190,3519.4765625 
200,3519.4765625 
210,3519.4765625 
220,3519.4765625 
230,3519.4765625 
240,3519.4765625 
250,3519.4765625 
260,3519.4765625 
270,3519.4765625 
280,3519.4765625 
290,3519.4765625 
300,3519.4765625 
310,3519.4765625 
