time,session 
30,22.837007168203264 
40,7.357322904155837 
50,12.321285401201047 
60,7.0701559442943935 
70,6.632514491459587 
80,21898.676790083216 
90,20776.8700798747 
100,21649.75992561496 
110,22450.58297959059 
120,22443.112674328615 
130,22103.33679995277 
140,22344.885905280633 
150,22480.32092344095 
160,22228.233666519267 
170,22370.48998686303 
180,22370.579055544567 
190,21881.419222156168 
200,22488.816452718533 
210,22496.26058784892 
220,22243.390352216775 
230,22509.61744393687 
240,22408.669110049326 
250,22240.642118682965 
260,22408.33972753276 
270,22257.409860427804 
280,22285.405606045555 
290,22414.191235045575 
300,22314.170741640926 
310,22139.651457120806 
