time,page 
0,34.24538636363638 
10,30.115164835164826 
20,32.86174999999999 
30,30.628877450980383 
40,27.356185770750983 
50,27.290686192468627 
60,26.777111842105253 
70,27.07631105398461 
80,26.394199530516442 
90,28.347418215613356 
100,26.149888495575226 
110,38.502855917667254 
120,31.506603603603622 
130,27.541723467862454 
140,29.419948299319756 
150,31.519597604790437 
160,35.35097514124295 
170,34.630832018038454 
180,35.77081751824814 
190,34.772025543992505 
200,32.459226882745455 
210,44.10431261770249 
220,56.34367600000006 
230,40.564355263157964 
240,47.861600000000024 
250,78.57515909090903 
260,119.22902668643468 
270,82.02491360691144 
280,88.40402859135291 
290,101.2851820069205 
300,317.0987558552169 
310,1062.7649869145996 
