time,page 
0,27.940808733671833 
10,20.40524866074646 
20,19.60268363177603 
30,16.738162210235572 
40,16.20141449324997 
50,17.956062958002065 
60,17.696631033100672 
70,16.397035851114406 
80,16.457865424575182 
90,18.57731286030039 
100,16.507605224279626 
110,59.57929352403528 
120,23.422308489066232 
130,18.121888687170465 
140,19.508377825427722 
150,22.79329915296164 
160,39.22930134209902 
170,29.79122440991863 
180,24.38983433822275 
190,27.045797100731143 
200,22.537154412997072 
210,34.69506499731349 
220,82.0701077666639 
230,29.443750817048084 
240,43.41329305683012 
250,68.47113550715844 
260,113.97879485479227 
270,69.80706505395294 
280,70.46495464602434 
290,80.59803210496203 
300,240.82089532022178 
310,572.9558158518608 
