time,page 
0,182.635 
10,182.635 
20,182.635 
30,182.635 
40,973.85 
50,1328.313 
60,1328.313 
70,1392.128 
80,2578.7 
90,2951.241 
100,5761.912 
110,11023.684 
120,12619.553 
130,16221.827 
140,23251.215 
150,30136.639 
160,30546.071 
170,30801.871 
180,30801.871 
190,30801.871 
200,30801.871 
210,30801.871 
220,32217.464 
230,32217.464 
240,32217.464 
250,32217.464 
260,33523.957 
270,39464.448 
280,44044.867 
290,48958.029 
300,49214.685 
310,52353.428 
320,52353.428 
330,53407.02 
340,55197.317 
350,55218.488 
360,56122.538 
367,56122.538 
