time,size_sent,size_rcv 
0,17.1859375,17.4359375 
10,8.76015625,8.82109375 
20,14.225,14.2375 
30,10.84296875,11.61875 
40,56.69453125,57.54453125 
50,51.796875,51.75859375 
60,69.16875,70.8375 
70,104.58203125,111.37421875 
80,99.4890625,102.84140625 
90,148.52265625,148.29609375 
100,161.50546875,148.73046875 
110,150.22578125,141.978125 
120,213.475,211.146875 
130,188.18828125,167.4171875 
140,234.78359375,182.0296875 
150,266.65,167.1796875 
160,271.00234375,240.76015625 
170,328.6828125,245.43203125 
180,360.4921875,305.715625 
190,379.02890625,290.19765625 
200,449.06328125,341.66953125 
210,372.325,344.0609375 
220,388.2984375,402.67734375 
230,435.62578125,458.596875 
240,387.34453125,387.0296875 
250,402.4171875,352.12890625 
260,421.59609375,362.2109375 
270,381.45,347.42109375 
280,243.08125,233.2609375 
290,188.63828125,203.2984375 
300,236.13359375,247.42734375 
310,245.0234375,227.509375 
320,143.10625,120.5140625 
330,79.85,66.77890625 
340,50.06328125,42.5484375 
350,56.63359375,50.49453125 
360,32.5640625,43.76328125 
367,33.9359375,69.6515625 
