time,page 
0,53.33528571428571 
10,33.324875 
20,32.92378571428572 
30,37.00282352941177 
40,243.71505714285715 
50,174.10110810810812 
60,104.617 
70,243.34313333333333 
80,823.7674126984126 
90,597.9073092783505 
100,2340.7500641025645 
110,4458.730469135803 
120,4722.938313432836 
130,6644.456009259262 
140,4681.864255434783 
150,3742.666767857143 
160,9573.433632075468 
170,4051.5678404669266 
180,4867.277573573579 
190,2381.959864788735 
200,2879.143933179723 
210,3242.6270481651363 
220,2368.621064030129 
230,2646.927932088288 
240,2600.371456221199 
250,2440.4325599999997 
260,2019.7370250000029 
270,2632.6088997289953 
280,5356.099547826083 
290,4775.32430769231 
300,4329.863129032256 
310,5153.923009523808 
320,17452.36780898878 
330,18085.435604651168 
340,51359.719857142874 
350,52065.343875000006 
360,54636.637291666666 
367,46636.3297536232 
