time,connect,request 
0,14.52,117.854 
10,14.52,117.854 
20,14.52,117.854 
30,14.52,175.404 
40,14.52,478.569 
50,14.52,544.444 
60,14.52,544.444 
70,14.52,544.444 
80,14.52,1089.174 
90,14.52,1089.174 
100,14.52,2130.345 
110,14.52,3286.208 
120,35.249,4025.677 
130,35.249,6460.49 
140,35.249,10318.069 
150,35.249,10318.069 
160,35.249,10318.069 
170,35.249,10318.069 
180,35.249,10318.069 
190,35.249,10318.069 
200,35.249,10318.069 
210,35.249,10318.069 
220,35.249,10318.069 
230,35.249,10318.069 
240,35.249,10318.069 
250,35.249,10318.069 
260,35.249,10445.796 
270,35.249,10598.01 
280,35.249,11909.139 
290,35.249,11909.139 
300,35.249,11909.139 
310,35.249,12805.443 
320,35.249,12995.995 
330,35.249,13629.381 
340,35.249,15426.387 
350,35.249,15426.387 
360,35.249,15426.387 
367,35.249,15426.387 
