time,freemem@tsung_controller@ip-172-31-23-21 
0,3523.81640625 
10,3522.97265625 
20,3523.53515625 
30,3523.4453125 
40,3521.52734375 
50,3520.328125 
60,3519.1328125 
70,3515.29296875 
80,3513.60546875 
90,3510.5546875 
100,3505.90625 
110,3500.74609375 
120,3496.52734375 
130,3487.77734375 
140,3480.015625 
150,3478.0 
160,3476.60546875 
170,3475.28515625 
180,3473.9375 
190,3473.24609375 
200,3471.39453125 
210,3469.3984375 
220,3467.67578125 
230,3465.38671875 
240,3463.76171875 
250,3463.48046875 
260,3463.33984375 
270,3463.33203125 
280,3463.31640625 
290,3463.1484375 
300,3463.234375 
310,3464.01171875 
320,3464.64453125 
330,3465.1015625 
340,3465.046875 
350,3465.16015625 
360,3465.234375 
367,3465.35546875 
