time,freemem@tsung_controller@ip-172-31-23-21 
0,3523.81640625 
10,3523.81640625 
20,3523.81640625 
30,3523.81640625 
40,3523.81640625 
50,3523.81640625 
60,3523.81640625 
70,3523.81640625 
80,3523.81640625 
90,3523.81640625 
100,3523.81640625 
110,3523.81640625 
120,3523.81640625 
130,3523.81640625 
140,3523.81640625 
150,3523.81640625 
160,3523.81640625 
170,3523.81640625 
180,3523.81640625 
190,3523.81640625 
200,3523.81640625 
210,3523.81640625 
220,3523.81640625 
230,3523.81640625 
240,3523.81640625 
250,3523.81640625 
260,3523.81640625 
270,3523.81640625 
280,3523.81640625 
290,3523.81640625 
300,3523.81640625 
310,3523.81640625 
320,3523.81640625 
330,3523.81640625 
340,3523.81640625 
350,3523.81640625 
360,3523.81640625 
367,3523.81640625 
