time,users,connected 
0,9,9 
10,17,17 
20,32,31 
30,50,49 
40,74,71 
50,93,94 
60,119,119 
70,141,140 
80,162,162 
90,190,190 
100,205,203 
110,235,231 
120,244,247 
130,262,262 
140,291,289 
150,337,336 
160,405,406 
170,501,501 
180,584,584 
190,691,691 
200,592,592 
210,450,451 
220,286,286 
230,123,123 
240,22,25 
247,0,0 
