time,users,connected 
0,9,9 
10,17,8 
20,32,14 
30,50,18 
40,74,22 
50,95,23 
60,119,25 
70,141,21 
80,163,22 
90,190,28 
100,205,13 
110,235,28 
120,249,16 
130,263,15 
140,294,27 
150,339,47 
160,406,70 
170,502,95 
180,585,83 
190,692,107 
200,698,-99 
210,698,-141 
220,698,-165 
230,698,-163 
240,698,-98 
247,698,-25 
