time,size_sent,size_rcv 
0,8.88671875,28.93828125 
10,16.09609375,53.00234375 
20,24.20390625,83.63984375 
30,49.10390625,160.60390625 
40,95.79921875,293.65234375 
50,176.41328125,504.6296875 
60,271.35859375,766.07734375 
70,387.7890625,1072.55859375 
80,574.79609375,1547.815625 
90,772.5578125,2061.53203125 
100,989.5953125,2583.05 
110,1205.1546875,3117.6421875 
120,1517.66015625,3884.30390625 
130,1821.3984375,4612.86953125 
140,2165.4859375,5481.096875 
150,2533.33671875,6426.58515625 
160,2941.56171875,7462.6828125 
170,3398.51171875,8620.265625 
180,3965.43984375,10050.0234375 
190,4614.425,11710.34453125 
200,5278.26484375,13154.38203125 
210,5965.2390625,14727.29921875 
220,6792.13046875,16562.71953125 
230,7493.0046875,18120.11171875 
240,7887.13359375,18938.66328125 
247,7970.7359375,19118.121875 
