time,page 
0,152.03022222222225 
10,92.54412500000001 
20,47.622428571428564 
30,88.00579166666665 
40,118.17266666666666 
50,159.69530909090906 
60,205.87340579710153 
70,188.85236986301373 
80,229.3599626168225 
90,214.2781102362205 
100,265.6906869565217 
110,209.67119999999989 
120,240.8887117647058 
130,271.5217017543863 
140,251.50878461538477 
150,229.04575229357812 
160,212.5929644268773 
170,200.14131699346396 
180,276.4917288629731 
190,231.36685574572087 
200,520.0020134680136 
210,729.8432093023257 
220,749.391873925502 
230,1237.0252527472535 
240,736.0548392857141 
247,761.5499199999999 
