time,200,500,302 
0,10,,9 
10,18,,17 
20,26,,31 
30,55,,50 
40,110,,76 
50,199,,113 
60,310,,158 
70,448,,197 
80,664,,255 
90,891,,327 
100,1144,,390 
110,1390,,466 
120,1744,,552 
130,2091,,648 
140,2482,,758 
150,2904,,886 
160,3361,,1046 
170,3881,,1241 
180,4529,,1446 
190,5274,,1683 
200,6030,4,1763 
210,6823,14,1822 
220,7729,65,1892 
230,8477,127,1973 
240,8879,127,2066 
247,8971,127,2085 
