time,200,302 
0,8,7 
10,14,16 
20,26,26 
30,48,40 
40,69,51 
50,90,64 
60,128,87 
70,162,118 
80,218,156 
90,266,185 
100,344,220 
110,395,245 
120,473,285 
130,553,338 
140,631,389 
150,710,441 
160,781,466 
170,840,477 
180,909,498 
190,935,514 
200,950,529 
210,957,536 
220,977,556 
230,1000,579 
240,1021,600 
250,1044,623 
254,1051,630 
