time,connect,request 
0,15.673,131.744 
10,15.673,131.744 
20,15.673,131.744 
30,15.673,131.744 
40,15.673,131.744 
50,15.673,131.744 
60,21.958,131.744 
70,21.958,455.6 
80,21.958,455.6 
90,21.958,455.6 
100,21.958,455.6 
110,21.958,455.6 
120,21.958,455.6 
130,21.958,455.6 
140,21.958,455.6 
150,21.958,455.6 
160,21.958,455.6 
170,21.958,455.6 
180,21.958,455.6 
190,120.157,455.6 
200,120.157,455.6 
210,120.157,455.6 
220,120.157,455.6 
230,120.157,455.6 
240,120.157,455.6 
250,120.157,455.6 
254,120.157,455.6 
