time,200,302 
0,8,11 
10,20,26 
20,28,33 
30,48,45 
40,74,52 
50,83,58 
60,116,76 
70,148,105 
80,190,133 
90,254,167 
100,316,198 
110,374,237 
120,440,272 
130,500,311 
140,587,362 
150,656,412 
160,731,442 
170,789,454 
180,860,473 
190,905,494 
200,916,505 
210,931,520 
220,950,539 
230,962,551 
240,986,575 
250,1008,597 
253,1019,608 
