time,users,connected 
0,11,11 
10,26,15 
20,33,7 
30,39,5 
40,41,-2 
50,41,3 
60,49,8 
70,74,19 
80,101,20 
90,123,22 
100,133,4 
110,145,21 
120,161,14 
130,177,8 
140,205,16 
150,236,15 
160,253,-15 
170,253,-36 
180,253,-41 
190,253,-32 
200,253,-15 
210,253,-24 
220,253,-23 
230,253,0 
240,253,0 
250,253,0 
253,253,0 
