time,session 
30,30097.199857142852 
40,30068.20711111111 
50,30066.42033333333 
60,30075.66725 
70,30063.06325 
80,30066.364250000002 
90,30064.842599999996 
100,43407.61123809523 
110,54780.487117647055 
120,47572.791750000004 
130,44075.40809999999 
140,40570.28 
150,40070.23599999999 
160,48139.842580645156 
170,53406.33111111112 
180,61188.95284444442 
190,73830.86815624998 
200,100088.74290909091 
210,100091.37513333332 
220,100093.36131578947 
230,100090.04466666665 
240,100093.56272000002 
250,100093.51499999998 
253,100097.59059999998 
