time,size_sent,size_rcv 
0,7.6625,7.52265625 
10,18.8859375,18.653125 
20,25.9796875,25.66484375 
30,43.96796875,42.6296875 
40,64.59765625,63.71796875 
50,73.275,71.11953125 
60,100.6203125,99.06640625 
70,129.046875,127.271875 
80,165.34296875,163.17421875 
90,219.07734375,217.26796875 
100,274.8,271.9265625 
110,329.19375,325.7703125 
120,387.99765625,384.003125 
130,443.14140625,437.91015625 
140,519.7390625,513.82890625 
150,582.3328125,574.44609375 
160,650.16953125,642.10625 
170,705.6765625,697.0421875 
180,777.51953125,767.72734375 
190,830.2484375,819.6859375 
200,848.14296875,837.07109375 
210,872.4984375,860.778125 
220,903.42734375,890.80703125 
230,922.86640625,909.77265625 
240,961.88671875,947.70078125 
250,997.56328125,982.46796875 
253,1015.40625,998.0921875 
