time,page 
0,37.434621152215726 
10,21.273642129170078 
20,21.93551751970176 
30,22.79087801574119 
40,16.66574763318497 
50,16.172221413198002 
60,26.065136928737864 
70,18.025432442323883 
80,18.200654228642055 
90,16.181221443414785 
100,18.21984636656121 
110,17.90092531562545 
120,18.06222682068981 
130,17.785089172749306 
140,18.2646265594742 
150,20.538341777571024 
160,17.773737964955874 
170,8.274983708030083 
180,10.409566828762337 
190,9.116109426516157 
200,4.425839525347956 
210,6.660999016163665 
220,4.216960690189544 
230,2.6371753302012797 
240,8.155063379411725 
250,3.389114910420279 
253,4.447487217008561 
