time,size_sent,size_rcv 
0,5.55703125,5.5140625 
10,10.378125,10.51640625 
20,21.05,21.2375 
30,31.959375,31.43828125 
40,42.34453125,42.53828125 
50,52.8984375,54.996875 
60,95.6546875,97.0296875 
70,108.9359375,112.8625 
80,137.9328125,144.3140625 
90,104.84609375,112.27578125 
100,194.2265625,200.784375 
110,233.07265625,243.8203125 
120,283.6609375,291.02421875 
130,226.4734375,242.29453125 
140,307.94140625,319.74453125 
150,340.27578125,356.10078125 
160,363.33125,345.55 
170,383.94453125,357.6234375 
180,475.359375,432.77578125 
190,454.2921875,403.06640625 
200,547.23828125,497.40078125 
210,677.81015625,516.334375 
220,646.7625,537.121875 
230,783.4953125,561.4640625 
240,567.81640625,448.52109375 
250,591.65859375,430.5078125 
260,708.73359375,504.96640625 
270,533.95078125,428.97890625 
280,465.83125,301.7484375 
290,352.34453125,302.17578125 
300,340.2625,309.95234375 
310,339.86015625,303.95703125 
320,193.22421875,171.14609375 
