time,recvpackets@tsung_controller@ip-172-31-23-21 
10,60 
20,66 
30,164 
40,233 
50,336 
60,340 
70,625 
80,691 
90,893 
100,893 
110,1220 
120,1348 
130,1774 
140,1774 
150,2140 
160,2140 
170,2230 
180,2773 
190,2773 
200,2937 
210,3569 
220,3777 
230,4187 
240,4922 
250,4922 
260,4922 
270,4922 
280,4922 
290,4922 
300,4922 
310,4922 
320,4922 
