time,connect,request 
0,0.779,10.648 
10,0.779,10.079 
20,0.779,10.079 
30,0.779,8.692 
40,0.755,8.085 
50,0.755,8.085 
60,0.755,7.62 
70,0.755,7.62 
80,0.745,7.163 
90,0.615,6.998 
100,0.615,6.971 
110,0.615,6.941 
120,0.615,6.941 
130,0.615,6.941 
140,0.615,6.941 
150,0.615,5.945 
160,0.615,5.945 
170,0.615,5.945 
180,0.615,5.898 
190,0.615,5.898 
200,0.615,5.898 
210,0.531,3.971 
220,0.531,3.971 
230,0.531,3.971 
240,0.531,3.971 
250,0.531,3.971 
260,0.531,3.049 
270,0.531,2.941 
280,0.531,2.883 
290,0.531,2.883 
300,0.531,2.883 
310,0.531,2.88 
320,0.531,2.88 
330,0.531,2.88 
340,0.531,2.88 
350,0.531,2.88 
360,0.531,2.88 
370,0.531,2.88 
380,0.531,2.88 
390,0.531,2.88 
400,0.531,2.88 
407,0.531,2.88 
