time,cpu@tsung_controller@ip-172-31-31-18 
0,1.9295074925641669 
10,1.3013013013013013 
20,1.0050251256281406 
30,0.9036144578313252 
40,1.8163471241170535 
50,2.1105527638190953 
60,1.6161616161616161 
70,2.318548387096774 
80,2.5201612903225805 
90,2.9145728643216082 
100,4.016064257028113 
110,4.618473895582329 
120,4.124748490945674 
130,7.385229540918163 
140,4.646464646464646 
150,3.951367781155015 
160,5.511022044088176 
170,5.454545454545454 
180,5.182926829268292 
190,8.756218905472638 
200,7.164179104477612 
210,7.199999999999999 
220,7.653575025176234 
230,7.669021190716448 
240,7.777777777777778 
250,9.59040959040959 
260,9.760956175298805 
270,10.059760956175298 
280,10.615079365079366 
290,9.770687936191425 
300,8.56269113149847 
310,8.597748208802457 
320,9.7165991902834 
330,8.539094650205762 
340,5.516549648946841 
350,4.814443329989969 
360,4.819277108433735 
370,3.406813627254509 
380,2.8084252758274824 
390,3.1124497991967868 
400,3.4170854271356785 
410,1.507537688442211 
412,0.2008032128514056 
