time,freemem@tsung_controller@ip-172-31-31-18 
0,3517.60546875 
10,3518.2578125 
20,3518.2578125 
30,3518.2578125 
40,3518.2578125 
50,3518.2578125 
60,3518.2578125 
70,3518.2578125 
80,3518.2578125 
90,3518.2578125 
100,3518.2578125 
110,3518.2578125 
120,3518.2578125 
130,3518.2578125 
140,3518.2578125 
150,3518.2578125 
160,3518.2578125 
170,3518.2578125 
180,3518.2578125 
190,3518.2578125 
200,3518.2578125 
210,3518.2578125 
220,3518.2578125 
230,3518.2578125 
240,3518.2578125 
250,3518.2578125 
260,3518.2578125 
270,3518.2578125 
280,3518.2578125 
290,3518.2578125 
300,3518.2578125 
310,3518.2578125 
320,3518.2578125 
330,3518.2578125 
340,3518.2578125 
350,3518.2578125 
360,3518.2578125 
370,3518.2578125 
380,3518.2578125 
390,3518.2578125 
400,3518.2578125 
410,3518.2578125 
412,3518.2578125 
