time,connect,request 
0,0.804,7.413 
10,0.788,7.413 
20,0.788,7.413 
30,0.788,7.413 
40,0.788,7.413 
50,0.788,7.413 
60,0.788,7.413 
70,0.788,7.413 
80,0.788,7.413 
90,0.788,0.519 
100,0.732,0.519 
110,0.732,0.502 
120,0.732,0.502 
130,0.732,0.502 
140,0.695,0.502 
150,0.695,0.502 
160,0.695,0.502 
170,0.695,0.502 
180,0.695,0.502 
190,0.695,0.502 
200,0.695,0.502 
210,0.695,0.502 
220,0.695,0.48 
230,0.695,0.48 
240,0.695,0.48 
250,0.695,0.48 
260,0.692,0.48 
270,0.692,0.48 
280,0.692,0.48 
290,0.682,0.48 
300,0.554,0.48 
310,0.554,0.48 
320,0.554,0.48 
330,0.554,0.48 
340,0.554,0.48 
350,0.554,0.48 
360,0.554,0.48 
370,0.554,0.48 
380,0.554,0.48 
390,0.554,0.48 
400,0.554,0.48 
410,0.554,0.48 
412,0.554,0.48 
