time,size_sent,size_rcv 
0,72.3125,231.30078125 
10,90.09765625,302.9265625 
20,88.99375,296.29765625 
30,173.58515625,551.53125 
40,205.66640625,609.99609375 
50,208.18515625,614.0640625 
60,304.071875,888.59609375 
70,301.859375,923.6328125 
80,346.1578125,984.653125 
90,434.2546875,1227.71171875 
100,503.86328125,1459.10390625 
110,488.58984375,1351.284375 
120,520.109375,1490.3171875 
130,650.4703125,1837.60234375 
140,650.034375,1774.1640625 
150,721.58125,2000.58984375 
160,693.7765625,1937.31171875 
170,772.56640625,2120.44453125 
180,779.61640625,2120.0625 
190,831.3171875,2300.878125 
200,913.60859375,2513.61015625 
210,913.40703125,2494.36484375 
220,963.80234375,2642.4796875 
230,940.60546875,2551.96796875 
240,1011.3140625,2756.9109375 
250,1078.9296875,2943.378125 
260,1119.42421875,3083.58671875 
270,1151.0921875,3159.6421875 
280,1187.15390625,3103.22421875 
290,1143.43515625,3325.7078125 
300,1180.8453125,3226.54921875 
310,1245.5390625,3483.47265625 
320,1236.41953125,3429.09140625 
330,902.028125,2121.34921875 
340,792.7109375,1747.46015625 
350,768.30859375,1725.190625 
360,566.6609375,1237.1671875 
370,376.4140625,753.4609375 
380,374.12109375,820.92109375 
390,396.50625,814.49765625 
400,231.00390625,384.26171875 
407,34.7453125,53.05 
