time,size_sent,size_rcv 
0,72.3125,231.30078125 
10,162.41015625,534.22734375 
20,251.40390625,830.525 
30,424.9890625,1382.05625 
40,630.65546875,1992.05234375 
50,838.840625,2606.11640625 
60,1142.9125,3494.7125 
70,1444.771875,4418.3453125 
80,1790.9296875,5402.9984375 
90,2225.184375,6630.71015625 
100,2729.04765625,8089.8140625 
110,3217.6375,9441.0984375 
120,3737.746875,10931.415625 
130,4388.2171875,12769.01796875 
140,5038.2515625,14543.18203125 
150,5759.8328125,16543.771875 
160,6453.609375,18481.08359375 
170,7226.17578125,20601.528125 
180,8005.7921875,22721.590625 
190,8837.109375,25022.46875 
200,9750.71796875,27536.07890625 
210,10664.125,30030.44375 
220,11627.92734375,32672.9234375 
230,12568.5328125,35224.89140625 
240,13579.846875,37981.80234375 
250,14658.7765625,40925.18046875 
260,15778.20078125,44008.7671875 
270,16929.29296875,47168.409375 
280,18116.446875,50271.63359375 
290,19259.88203125,53597.34140625 
300,20440.72734375,56823.890625 
310,21686.26640625,60307.36328125 
320,22922.6859375,63736.4546875 
330,23824.7140625,65857.80390625 
340,24617.425,67605.2640625 
350,25385.73359375,69330.4546875 
360,25952.39453125,70567.621875 
370,26328.80859375,71321.0828125 
380,26702.9296875,72142.00390625 
390,27099.4359375,72956.5015625 
400,27330.43984375,73340.76328125 
407,27365.18515625,73393.81328125 
