time,page 
0,422.575 
10,422.575 
20,422.575 
30,422.575 
40,422.575 
50,422.575 
60,483.626 
70,483.626 
80,483.626 
90,483.626 
100,483.626 
110,483.626 
120,483.626 
130,483.626 
140,483.626 
150,483.626 
160,555.698 
170,60671.729 
180,60671.729 
190,60671.729 
200,60671.729 
210,60671.729 
220,60671.729 
230,60671.729 
240,60744.686 
250,60744.686 
260,60744.686 
270,121293.967 
280,121293.967 
290,121293.967 
300,121293.967 
310,121293.967 
320,121293.967 
330,121293.967 
340,121293.967 
350,121293.967 
360,121293.967 
370,121293.967 
380,121293.967 
390,121293.967 
400,121293.967 
407,121293.967 
