time,session 
30,13.80250204854268 
40,22.941863233471707 
50,15.14782871475495 
60,100.0258899932096 
70,8.9513380216609 
80,22183.224468942743 
90,21656.953189135857 
100,21402.370136586913 
110,22498.62250638732 
120,22261.86995323538 
130,21507.597419613223 
140,22336.267672563416 
150,22101.855436960017 
160,22076.478587981015 
170,22285.86025673401 
180,22394.87237834086 
190,22380.229707550116 
200,22185.33257788719 
210,22494.998252259553 
220,22242.481615639383 
230,22486.356271686283 
240,22268.699081878487 
250,22693.96880390275 
260,22337.59836271806 
270,22402.058711592425 
280,22474.468228095968 
290,22058.06221015084 
300,22380.92529259447 
310,22058.550578637227 
320,22607.41688907807 
330,22363.92809553548 
340,22455.770245863532 
350,22517.54100245589 
360,22300.253877505336 
370,428.8026853124484 
380,165.2682774464084 
390,443.5239913725011 
400,158.98258437535245 
407,26456.427932317984 
