time,size_sent,size_rcv 
0,69.91015625,235.55390625 
10,140.334375,476.4578125 
20,221.1296875,749.09453125 
30,399.46484375,1306.47578125 
40,630.7109375,1989.63515625 
50,844.97265625,2635.0671875 
60,1108.78984375,3406.678125 
70,1427.41328125,4362.196875 
80,1818.46171875,5485.1890625 
90,2216.42109375,6638.97109375 
100,2649.8703125,7879.8140625 
110,3164.4546875,9330.53046875 
120,3733.88125,10933.603125 
130,4363.31953125,12672.21953125 
140,4981.88984375,14382.05078125 
150,5674.8078125,16314.15390625 
160,6385.7703125,18297.58671875 
170,7077.7140625,20195.13203125 
180,7852.26015625,22367.40859375 
190,8694.4984375,24693.34140625 
200,9628.85703125,27265.6484375 
210,10538.90859375,29750.86328125 
220,11470.74921875,32328.375 
230,12447.1390625,34995.78984375 
240,13498.30703125,37858.721875 
250,14608.00390625,40896.40859375 
260,15769.5453125,44091.90625 
270,16930.1796875,47259.171875 
280,18154.403125,50559.378125 
290,19378.4015625,53896.59921875 
300,20599.734375,57147.8515625 
310,21863.23515625,60182.41328125 
320,23118.18671875,63359.10625 
330,24183.7984375,66214.85078125 
340,25087.965625,68315.3875 
350,25994.6203125,70198.53125 
360,26702.44765625,71579.1625 
370,27122.890625,72326.1578125 
380,27522.271875,73035.034375 
390,27909.99140625,73716.3140625 
400,28274.6703125,74344.93671875 
