time,size_sent,size_rcv 
0,76.5734375,76.24296875 
10,78.4734375,78.2625 
20,99.6828125,99.76640625 
30,190.8,199.8265625 
40,224.82265625,227.6734375 
50,206.50703125,208.690625 
60,251.29375,255.9765625 
70,333.95703125,367.825 
80,379.91640625,387.0421875 
90,456.1671875,469.75703125 
100,494.65546875,516.75390625 
110,491.9375,494.62109375 
120,588.25703125,592.3125 
130,560.33828125,572.23828125 
140,633.43359375,653.1890625 
150,709.88671875,717.80703125 
160,740.1203125,755.31953125 
170,751.87109375,756.971875 
180,827.32578125,840.0984375 
190,870.2375,900.63671875 
200,872.57890625,865.66640625 
210,907.55390625,925.740625 
220,1008.29296875,1037.6359375 
230,1012.378125,1001.09609375 
240,928.9671875,935.41875 
250,1122.240625,1159.87578125 
260,1127.15234375,1143.31328125 
270,1178.8375,1166.9078125 
280,1178.2171875,1225.0359375 
290,1183.53359375,1176.34375 
300,1244.39453125,1200.98828125 
310,1232.6609375,1195.7578125 
