time,users,connected 
0,92,88 
10,182,179 
20,283,279 
30,402,399 
40,507,504 
50,616,610 
60,746,727 
70,885,862 
80,970,944 
90,1068,1033 
100,1137,1095 
110,1207,1167 
120,1319,1270 
130,1442,1378 
140,1552,1488 
150,1703,1632 
160,1802,1725 
170,1859,1802 
180,1949,1863 
190,2042,1964 
200,2089,2004 
210,2216,2120 
220,2297,2221 
230,2391,2292 
240,2465,2377 
250,2541,2432 
260,2594,2476 
270,2695,2520 
280,2779,2589 
290,2855,2654 
300,2988,2643 
310,3132,2698 
