time,page 
0,85.73228571428571 
10,30.515444444444444 
20,43.361 
30,37.338941176470584 
40,34.63087500000001 
50,40.492777777777775 
60,40.84203448275862 
70,46.79089189189189 
80,35.78177777777778 
90,36.03733333333335 
100,35.85183636363639 
110,34.08304761904761 
120,36.17896363636364 
130,34.0549552238806 
140,33.92709090909091 
150,34.96627692307691 
160,35.67756250000001 
170,37.833800000000004 
180,34.696266666666666 
190,44.36614285714285 
200,29.049400000000002 
210,32.06614285714286 
220,29.89855 
230,29.974260869565214 
240,28.051380952380956 
250,29.8854347826087 
254,28.447285714285716 
