time,session 
30,30138.440333333332 
40,30061.811833333337 
50,30060.626500000002 
60,30063.205285714288 
70,30162.5032 
80,30059.549249999996 
90,30068.188444444444 
100,41732.92141666669 
110,40566.352399999996 
120,48327.56665217392 
130,58070.85604999999 
140,50068.51880952381 
150,49513.738888888896 
160,55346.000055555545 
170,52069.971142857146 
180,62735.9488888889 
190,83424.5866666667 
200,100082.1214 
210,100085.75614285714 
220,100082.6422857143 
230,100081.90070833336 
240,100082.74621052633 
250,100083.5396666667 
254,100082.27249999998 
