time,recvpackets@tsung_controller@ip-172-31-28-236 
10,63 
20,63 
30,87 
40,143 
50,143 
60,143 
70,220 
80,245 
90,502 
100,502 
110,502 
120,502 
130,508 
140,659 
150,659 
160,722 
170,722 
180,722 
190,774 
200,774 
210,774 
220,774 
230,774 
240,774 
250,774 
254,774 
