time,page 
0,0.7 
10,0.9 
20,1 
30,1.7 
40,1.6 
50,1.8 
60,2.9 
70,3.7 
80,4.5 
90,3.9 
100,5.5 
110,4.2 
120,5.5 
130,6.7 
140,6.6 
150,6.5 
160,4.8 
170,3.5 
180,4.5 
190,2.1 
200,1.5 
210,0.7 
220,2 
230,2.3 
240,2.1 
250,2.3 
254,0.7 
