time,size_sent,size_rcv 
0,5.30078125,5.309375 
10,7.540625,7.4203125 
20,7.96875,7.72734375 
30,23.728125,24.35078125 
40,55.48515625,56.0859375 
50,57.69140625,53.478125 
60,102.6265625,106.48125 
70,110.03203125,99.19453125 
80,123.68828125,98.14375 
90,117.0171875,83.503125 
100,141.95703125,129.92734375 
110,147.02421875,119.471875 
120,156.90703125,116.284375 
130,235.9578125,177.03984375 
140,245.79375,171.50859375 
150,266.96171875,180.6921875 
160,185.86953125,150.828125 
170,206.16015625,173.346875 
180,199.2,170.68125 
190,195.4359375,200.09296875 
200,193.02578125,199.6234375 
210,121.53828125,158.521875 
220,132.7328125,144.94921875 
230,70.925,93.1765625 
240,73.9734375,133.7125 
250,65.7109375,102.61484375 
260,62.7984375,117.5140625 
270,56.6828125,125.3 
280,48.47890625,101.26875 
284,10.36328125,32.0546875 
